,file_id,num_vertices,num_faces,num_geometrical_degenerated_faces,num_combinatorial_degenerated_faces,num_connected_components,num_boundary_edges,num_duplicated_faces,euler_characteristic,num_self_intersections,num_coplanar_intersecting_faces,vertex_manifold,edge_manifold,oriented,total_area,min_area,p25_area,median_area,p75_area,p90_area,p95_area,max_area,min_valance,p25_valance,median_valance,p75_valance,p90_valance,p95_valance,max_valance,min_dihedral_angle,p25_dihedral_angle,median_dihedral_angle,p75_dihedral_angle,p90_dihedral_angle,p95_dihedral_angle,max_dihedral_angle,min_aspect_ratio,p25_aspect_ratio,median_aspect_ratio,p75_aspect_ratio,p90_aspect_ratio,p95_aspect_ratio,max_aspect_ratio,solid,ave_area,ave_valance,ave_dihedral_angle,ave_aspect_ratio
360,129988,3349,6706,0,0,1,0,0,-4,0,0,1,1,1,10775.84993,9.96e-09,0.03962813333,0.212105057,0.9624219696,4.567147963,11.33241367,84.07452209,3.0,5.0,6.0,7.0,8.0,9.0,25.0,0.0,0.002492291792,0.04904966262,0.2436343478,0.7865092553,1.392090358,2.838344933,1.000002489,1.875755663,5.194967266,21.64064429,83.01721234,210.205026,1829639038.0,1,1.606896798,6.007166318,0.2391831215,300325.9859
361,130014,14,24,0,0,1,0,0,2,0,0,1,1,1,1368.079698,10.6740008,10.67404975,27.91349745,132.4223185,132.4225237,132.4225453,132.4225473,4.0,4.0,6.0,6.0,6.0,6.0,6.0,0.0,2.7e-07,3.38e-06,1.570789351,1.570795955,1.570796255,1.570796579,1.088846903,1.527034027,3.720563503,11.8820378,77.57991979,77.58063209,77.58075779,1,57.00332076,5.142857143,0.5236005241,16.58656409
362,130030,300,604,0,0,1,0,0,-2,0,0,1,1,1,21257.70038,0.94688298,6.76169108,12.91710934,22.1353125,62.5,150.0,1187.5,3.0,5.0,6.0,6.0,8.0,9.0,19.0,0.0,0.0,0.0,1.570796327,1.570796327,1.570796327,2.094395058,1.000195335,1.369674081,2.426546965,4.576050844,29.16974094,74.2027215,683.0531124,1,35.19486818,6.04,0.6530535647,15.94874226
363,130032,4185,8402,0,0,1,0,0,-16,82,0,1,1,1,8919.011547,1.2e-05,0.03604148435,0.07640247372,1.014544348,3.107666288,5.976466026,26.26283854,3.0,4.0,6.0,6.0,7.0,8.0,41.0,0.0,0.0002356011242,0.04695604026,0.3327313324,1.5613226,1.570796327,3.10960927,1.000021838,1.576187339,7.797121387,28.1694465,453.1014982,552.9180099,4972898.032,0,1.061534343,6.022939068,0.349221503,1198.559327
364,130036,4168,8336,0,0,1,0,0,0,131,0,1,1,1,8920.784732,5.69e-06,0.136563033,0.5645793795,1.130154148,2.332520195,3.926498695,18.48918485,3.0,5.0,6.0,7.0,7.0,8.0,19.0,0.0,7.63e-06,0.04275703861,0.07935596801,0.7748434677,1.495060651,3.128566338,1.000054714,1.205368457,1.592045895,10.28803268,66.46392925,197.0736261,220128.8647,0,1.070151719,6.0,0.2052507155,267.1323903
365,130442,1203,2374,0,0,8,0,0,16,956,2,1,1,1,12271.45912,1.99e-06,0.1263126748,0.1263152392,0.5621314573,6.642506285,18.1359177,1646.509185,3.0,5.0,6.0,6.0,6.0,7.0,18.0,0.0,0.0,0.005588095472,0.3490645997,1.57078779,1.570796327,3.141592654,1.029392893,1.879218222,5.784467081,5.784574336,10.44487222,29.4688619,9380081944.0,0,5.169106623,5.920199501,0.3004817226,3951547.806
366,1307396,634,1268,0,0,1,0,0,0,0,0,1,1,1,660.2080811,0.001444408146,0.1532231905,0.2092249967,0.3405955303,0.4195061796,0.5235297788,25.10624504,3.0,5.0,6.0,6.0,7.0,7.0,29.0,0.0,0.0,0.04701653737,1.570123322,1.570796327,1.570796327,1.57170348,1.018303558,3.951191197,6.88488369,10.96774771,17.05681166,32.69829837,58915.55812,1,0.5206688336,6.0,0.4567237338,227.7827713
367,1307398,500,1004,0,0,1,0,0,-2,0,0,1,1,1,2776.885868,0.0002349675633,0.08529392432,0.1700382715,0.2148160699,1.600742528,15.02500153,155.54172,3.0,5.0,5.0,6.0,7.0,9.0,28.0,0.0,0.0,0.08249971413,1.570796327,1.570796327,1.570796327,1.572001452,1.001645481,3.852771947,6.163902749,10.13063628,54.78502802,90.53961571,43544.80307,1,2.765822578,6.024,0.5129949231,127.9500129
368,1307400,2545,5102,0,0,1,0,0,-6,0,0,1,1,1,2474.256801,0.0002349675633,0.01852449823,0.1631549851,0.2716821517,0.3768943156,0.7180128157,58.46218648,4.0,5.0,6.0,6.0,6.0,7.0,50.0,0.0,2.98e-08,0.04357135145,0.1492979033,1.570072058,1.570796327,2.523057114,1.003544041,1.350194443,5.813594272,9.827690584,14.10842579,40.96132488,579261.0979,1,0.4849582127,6.014145383,0.2524993213,2121.481232
369,130788,488,1168,0,0,1,0,0,-96,0,0,1,1,1,20119.77065,4.251910105,9.728767952,12.86308627,22.45883401,35.26128592,39.30866995,45.75648283,4.0,6.0,6.0,8.0,12.0,12.0,15.0,0.0,1.76e-05,5.9e-05,1.523480389,1.716983851,1.900988012,2.379002632,2.679012339,5.052693717,7.71062048,10.80448388,14.80591955,15.10181183,28.86586178,1,17.22583103,7.180327869,0.6334705195,8.400259395
370,130969,1475,2946,0,0,1,0,0,2,0,0,1,1,1,20386.21042,4.83e-05,0.1221881136,0.3165447348,2.927018603,13.71780655,29.05007693,674.999968,3.0,5.0,6.0,6.0,8.0,10.0,36.0,0.0,1.1e-05,0.0747931222,1.181789673,1.570797982,1.579429004,2.659812917,1.004585301,3.474796292,7.270673434,51.37103826,416.3149002,1130.104946,206964232.1,1,6.919962804,5.991864407,0.4802016472,79386.67849
371,130972,368,736,0,0,1,0,0,0,0,0,1,1,1,682.7711428,1.18e-05,0.04836619458,0.3001010305,1.057436829,1.646044292,2.761107218,31.5,3.0,5.0,5.0,7.0,8.0,9.0,28.0,0.0,0.0004011249539,0.07843080308,0.8233065394,1.321518563,1.599973821,2.183662817,1.035433628,14.9071755,82.70803151,246.7482396,672.4190204,1459.252605,2562644.785,1,0.9276781832,6.0,0.4148844406,4329.443159
372,130973,68,132,0,0,1,0,0,2,0,0,1,1,1,1777.085932,0.0002967233381,1.729232713,5.498847499,14.67234327,20.40294138,31.50005669,262.5000801,3.0,4.0,5.5,7.0,8.0,8.65,20.0,0.0,2.61e-06,0.01773910771,1.940152519,1.961712209,1.966167127,2.740167787,1.194765222,6.123982998,10.58780992,36.31415932,5515.972182,9880.359015,105203.42,1,13.46277221,5.823529412,0.7557010047,2616.461727
373,130976,140,228,0,0,1,88,0,-18,37,0,0,1,1,435.1668298,7.44e-06,0.2170352024,0.5507709928,1.032426961,1.712617612,6.632736859,55.8098109,2.0,4.0,5.0,6.0,8.0,9.05,32.0,0.0,0.0,0.000178110931,0.1739338752,1.615222166,1.916464937,2.043972473,1.267308905,9.429515608,69.99786127,161.4684101,640.9329308,2205.846753,20620.38365,0,1.908626446,5.514285714,0.4098643872,513.1145096
374,130977,2038,4072,0,0,1,0,0,2,0,0,1,1,1,1334.635574,1.45e-05,0.03602567156,0.04146666449,0.04230650153,0.04411585749,0.2316776537,37.70997739,3.0,6.0,6.0,6.0,6.0,7.0,24.0,0.0,7.14e-06,0.05467813305,0.1569563541,0.1571264125,0.1571751271,1.570796327,1.18318678,6.078229188,7.01892201,7.139787809,7.172479512,15.450468,31500.53433,1,0.3277592275,5.994111874,0.07901980984,20.84586899
375,130978,611,1218,0,0,1,0,0,2,0,0,1,1,1,17867.05298,5.67e-05,0.1147218641,0.4504794086,1.734898141,19.341567,28.95928997,3440.999883,4.0,4.5,5.0,6.5,8.0,10.0,37.0,0.0,1.59e-05,0.07643492187,0.7872262257,1.36493294,1.569852023,2.893386645,1.001158555,3.826473691,13.87674668,68.57361647,476.2606032,1364.966121,521322.6787,1,14.66917322,5.980360065,0.4128432565,4331.668489
376,131020,1062,2298,0,0,3,0,12,29,945,83,0,0,1,11580.23535,4.28e-07,0.2414528518,0.5385101779,1.151944352,5.186550445,11.14162987,686.0177861,2.0,5.0,6.0,6.0,8.0,10.0,33.0,0.0,4.01e-06,0.05360912321,0.390311152,1.390227917,1.573254901,3.141592654,1.006824462,1.459879774,1.8460389,4.490720386,16.68709341,62.41209184,15883212.11,0,5.039266904,6.27306968,0.3651599819,13923.50552
377,131090,1512,3020,0,0,1,0,0,2,0,0,1,1,1,9383.043916,0.000109145,0.7016055307,1.454134005,2.198671462,3.30446339,5.086224335,1075.924533,3.0,5.0,5.0,6.0,7.0,7.0,166.0,0.0,0.0,0.03475302707,1.570796327,1.570796327,1.570796327,1.570796327,1.109772076,6.67615123,14.58612516,45.2339063,339.3975156,796.4574335,68580161.75,1,3.106968184,5.992063492,0.5540337049,47962.81843
378,131091,4168,8332,0,0,1,0,0,2,0,0,1,1,1,20206.5887,7.95e-05,0.4700226985,1.25986938,1.897689899,2.24515737,3.670999646,2547.93422,3.0,5.0,5.0,6.0,7.0,7.0,166.0,0.0,0.0,0.03475302707,1.570796327,1.570796327,1.570796327,1.570796327,1.125958386,7.686364591,11.47438773,40.87561117,339.7254943,740.2104094,36146837.36,1,2.425178673,5.997120921,0.5551459975,7104.676472
379,1312955,947,1902,0,0,1,0,0,-4,0,0,1,1,1,869.2705307,5.7e-05,0.05123425999,0.1035186913,0.4540254986,1.087684619,2.05394761,12.57037282,4.0,5.0,6.0,6.0,8.0,9.0,30.0,0.0,1.54e-05,0.06301979386,0.1203811375,1.570699635,1.570796327,1.820838044,1.000379947,1.31764227,5.395171961,16.3080457,58.84070037,141.0586027,44524.19091,1,0.4570297217,6.025343189,0.299473442,113.4172075
380,1312956,7628,15264,0,0,1,0,0,-4,59,21,1,1,1,8014.984467,2e-06,0.005335489277,0.01988453361,0.08585031065,0.4594881162,1.126959833,454.9760817,3.0,6.0,6.0,6.0,7.0,8.0,40.0,0.0,0.01343390692,0.06125599956,0.1377374335,0.168266263,0.2297660002,3.141592654,1.000490315,1.418277385,2.569200972,5.924396464,24.60394221,72.17561744,2308958.759,0,0.5250907015,6.003146303,0.1241683833,343.2681484
381,1312957,2611,5230,0,0,1,0,0,-4,0,0,1,1,1,2250.068426,3.26e-07,0.01790568989,0.07206398354,0.222306466,1.037231137,2.387286273,63.63440751,3.0,5.0,6.0,6.0,7.0,7.5,34.0,0.0,4.01e-05,0.05832936462,0.1537692044,0.1698128455,1.570793261,2.220059485,1.002335608,2.103623934,5.632432189,7.432519678,18.51366268,40.00510233,163828.0524,1,0.4302234084,6.009191881,0.1813282086,64.6620273
382,1312961,21646,43344,0,0,1,0,0,-26,16,5,1,1,1,23753.65717,2e-06,0.006862096051,0.0203657971,0.09418762915,0.6236496035,1.22799159,451.7877719,3.0,5.0,6.0,6.0,7.0,8.0,55.0,0.0,0.01258808244,0.06358322298,0.1451189221,0.1908148836,1.159048121,3.141592654,1.000091802,1.584908145,2.690268494,7.09602218,23.79060056,56.795167,7378984.937,0,0.5480264204,6.007206874,0.158810912,288.922979
383,1312965,25415,50866,0,0,1,0,0,-18,11,7,1,1,1,22562.84269,2e-06,0.008255783911,0.023508573,0.0840024004,0.6273828266,1.355240474,540.4997543,3.0,6.0,6.0,6.0,7.0,7.0,40.0,0.0,0.01303875748,0.06589893807,0.144278984,0.1722037032,0.2500715141,3.141592654,1.000109758,1.549687966,2.553573699,4.898576245,12.37684487,26.63621425,244904.5832,0,0.4435741495,6.004249459,0.1296329467,32.68987154
384,1312966,16283,32646,0,0,1,0,0,-40,7,3,1,1,1,27061.92762,1.99e-06,0.0106944524,0.03244677544,0.2440269486,1.147409421,2.828211692,175.0806557,3.0,5.0,6.0,6.0,7.0,8.0,36.0,0.0,0.007761249167,0.06200586063,0.1453183156,0.182492713,1.570796327,3.141592654,1.000008918,2.008773605,3.477643548,8.303634162,19.8865776,44.09034744,1472685.561,0,0.8289507938,6.014739299,0.1748373136,110.5316026
385,1312969,5714,11428,0,0,1,0,0,0,0,0,1,1,1,1915.509944,8.14e-05,0.02149041327,0.05636610444,0.212601358,0.3444279586,0.3457721804,8.212372113,3.0,5.0,6.0,7.0,8.0,9.0,39.0,0.0,0.003522172107,0.02977100297,0.1648171115,1.384415755,1.792320474,1.891331275,1.032079922,3.349618693,9.722756947,16.75683703,311.9864937,1133.946231,2597040.512,1,0.1676155009,6.0,0.2944971267,2103.972534
386,1312970,7182,14380,0,0,1,0,0,-8,0,0,1,1,1,4898.449477,2.99e-06,0.01864133904,0.09153097995,0.2479410687,0.6077488669,1.036818828,17.57613321,3.0,5.0,6.0,7.0,7.0,8.0,43.0,0.0,0.002266249829,0.04046570272,0.1583085393,1.546132517,1.761997118,1.931306548,1.002373387,1.995889282,6.008296239,26.69880677,196.88931,996.4884582,117338139.1,1,0.3406432181,6.006683375,0.3143267372,24294.83129
387,1312975,7784,15584,0,0,1,0,0,-8,32,16,1,1,1,5321.591068,1.99e-07,0.01771722588,0.0927026878,0.2956319843,0.5970487967,0.8140347403,26.55885512,3.0,5.0,6.0,6.25,7.0,8.0,49.0,0.0,0.001805715935,0.04628707332,0.1611523604,1.545717157,1.783360064,3.141592654,1.044370831,2.977208824,6.347738024,26.99686987,162.4045249,1124.324096,11543166142.0,0,0.3414778663,6.006166495,0.3286253059,993830.4761
388,131328,6112,12156,0,0,1,96,0,-14,88,0,1,1,1,6749.246345,0.0004228552251,0.01879327275,0.03042217788,0.1743108558,0.5229340109,1.565982627,153.3397572,2.0,6.0,6.0,6.0,6.0,7.0,61.0,0.0,3.58e-06,0.08419988575,0.1738714914,0.1748411026,0.1751544444,2.381487647,1.001097583,2.193800077,4.241947682,5.157588473,31.43248856,35.41703409,733545.3288,0,0.555219344,5.982329843,0.1420246213,118.4670477
389,131329,5632,11204,0,0,1,94,0,-17,70,0,0,1,1,7118.483277,0.0009978176022,0.02139096737,0.03267710444,0.2614673703,0.989939464,2.012193648,153.5133557,2.0,6.0,6.0,6.0,6.0,7.0,26.0,0.0,3.3e-06,0.07882326992,0.1739175513,0.1748544533,0.1751591408,2.376677369,1.001097583,3.001560075,4.330536473,6.02045359,35.17077532,35.45100479,165662.12,0,0.6353519526,5.984730114,0.1488114336,55.81888937
390,1313533,146,288,0,0,1,0,0,2,0,0,1,1,1,85298.07652,59.33994824,118.7500388,244.1484954,488.2500768,488.2813394,488.3125425,488.3438242,4.0,4.0,6.0,7.0,8.0,9.0,10.0,0.0,0.0,0.0,0.0,1.570796327,1.570796327,1.570860331,1.011251448,1.304144278,1.889146445,2.355581817,4.40896849,4.409488942,4.411627597,1,296.1738768,5.917808219,0.1890790977,1.975764406
391,131453,5861,11718,0,0,1,0,0,2,0,0,1,1,1,21950.08503,0.2556535404,1.038361932,1.480997201,2.049113997,3.018505849,3.802357822,201.5452951,4.0,6.0,6.0,6.0,6.0,6.0,10.0,0.0,0.06576078981,0.1509740911,0.3390678792,0.6960572846,0.9549386224,2.269617743,1.07007647,5.729274898,7.725422958,10.63014185,15.69990319,18.76351874,35.492684,1,1.873193807,5.997952568,0.2679208096,8.947073593
392,1315833,5964,11928,0,0,1,0,0,0,0,0,1,1,1,992.5821661,5.56e-07,0.02393932746,0.06553217419,0.1150388664,0.1547022398,0.208699357,0.8677279034,3.0,5.0,6.0,6.0,7.0,8.0,64.0,0.0,0.01141990727,0.06290553401,0.09942263931,0.2788901927,0.4187598671,1.838119008,1.000139624,1.211073278,1.311833058,1.786012302,3.519184144,6.654284374,135003.7652,1,0.08321446732,6.0,0.1173118158,48.69127662
393,1315835,4204,8500,0,0,1,0,0,-46,0,0,1,1,1,49118.70245,0.002599515254,0.3675641329,1.187424035,3.053222763,7.564807444,26.34051215,261.8486286,3.0,5.0,5.0,6.0,7.0,10.0,64.0,0.0,0.0,0.0004115844449,1.570796327,1.570796327,1.570796327,1.577319336,1.001379604,1.375049865,7.85305926,11.40644226,79.6964302,286.5907279,26298371.92,1,5.778670876,6.06565176,0.5416354336,8183.159147
394,1315836,5848,11700,8,0,1,0,0,-2,178,0,0,1,1,2430.811652,0.0,0.02184500202,0.0512591718,0.1209063196,0.2162263115,0.423748679,48.15000199,3.0,5.0,6.0,6.0,7.0,8.0,64.0,0.0,0.01400369489,0.05682326788,0.1264097898,0.3249033476,0.4951297302,3.070894307,1.000134369,1.21496779,1.42559867,2.260833897,6.283780479,13.18528131,21261500597005.0,0,0.2077616796,6.002051984,0.133132611,5569444778.0
395,1315837,3681,7438,0,0,1,0,0,-38,0,0,1,1,1,34348.86197,0.0002038415405,0.3164968541,1.170537955,2.547542408,8.300296237,20.70560288,170.6135301,3.0,5.0,6.0,6.0,8.0,9.0,64.0,0.0,0.0,0.0003846820455,1.570796327,1.570796327,1.570796327,1.587880097,1.00134162,1.375036499,5.357966753,10.38907662,85.78766074,240.3545694,712196.5691,1,4.618023928,6.06193969,0.5406278,759.4478809
396,1315842,5165,10330,0,0,1,0,0,0,0,0,1,1,1,1632.663483,1.59e-06,0.02062953399,0.0483419495,0.1274852732,0.2205703277,0.6824540249,3.765028935,3.0,5.0,6.0,7.0,7.0,8.0,64.0,0.0,0.01429595735,0.05604615498,0.1478153449,0.3955227966,0.6878120367,1.841528636,1.000198528,1.225014475,1.539303416,2.492488609,8.132261551,25.31335635,139126.6427,1,0.158050676,6.0,0.1494509749,112.9110286
397,131602,8018,16036,0,0,1,0,0,0,0,0,1,1,1,32735.65348,5.08e-07,0.04349866952,0.09624113795,0.2313127409,1.723718971,4.080415041,2177.415,3.0,6.0,6.0,6.0,7.0,7.0,34.0,0.0,2.68e-06,0.02178184107,0.120803582,1.570796327,1.570796327,3.076301827,1.000514419,1.440016777,2.129140093,5.771052814,31.36325749,65.54189045,6727743.568,1,2.041385226,6.0,0.2392256916,1051.949681
398,131605,2529,5098,0,0,1,0,0,-20,0,0,1,1,1,13733.76016,0.000278515776,0.4689092986,1.229255461,4.163356972,6.814868564,8.274603443,44.83228943,4.0,5.0,5.0,6.0,7.0,11.0,51.0,0.0,0.0,0.0,1.570796327,1.570796327,1.570796327,1.570844638,1.000049607,5.774937759,11.90115609,35.73545514,71.66786814,82.34747486,7900.024301,1,2.693950601,6.047449585,0.5077697694,48.473286
399,131723,152,308,0,0,1,0,0,-2,0,0,1,1,1,4561.489837,0.5178887847,0.7831569511,2.274999,17.92893,55.0,55.0,55.0,4.0,5.0,5.5,6.0,9.0,10.45,11.0,0.0,0.0,0.0,1.570796327,1.570796327,1.570796327,1.570796327,1.019579559,1.614966372,3.191844423,5.164953907,10.85526047,12.48411118,12.67388568,1,14.81003194,6.078947368,0.4895988551,4.316891745
400,131725,884,1768,0,0,1,0,0,0,0,0,1,1,1,22685.05268,0.01377887864,4.713444548,19.71444921,19.71447543,19.7144901,19.71450756,55.0145024,4.0,6.0,6.0,6.0,6.0,7.0,14.0,0.0,0.0,0.0,0.136592999,0.2618123717,1.570796327,1.570796327,1.011271243,1.946796624,1.946798518,6.827466122,7.936269449,7.936381856,29.47804012,1,12.83091215,6.0,0.1919072435,4.38991126
401,131727,432,860,0,0,1,0,0,2,0,0,1,1,1,2490.611287,0.01728538698,1.096419233,1.247469815,5.134033024,5.644536818,5.644537472,5.644538856,4.0,6.0,6.0,6.0,6.0,7.0,7.0,0.0,0.0,1.11e-16,0.2618005243,1.570796327,1.570796327,1.570796327,1.182089295,2.132921382,4.999694603,6.651311863,8.481830232,8.481837341,29.47417675,1,2.896059636,5.972222222,0.3799135302,5.029618414
402,132053,1278,2628,0,0,1,0,0,-36,47,13,0,1,1,30062.54097,0.003401630378,1.387003421,3.436285843,9.20412904,28.4139379,61.73100875,246.9810206,3.0,5.0,6.0,6.0,8.0,10.0,22.0,0.0,0.0,0.002962829068,1.570796327,1.570796327,1.570796327,3.141592654,1.002387199,1.915166029,6.634301733,15.58935492,64.87360604,304.1568932,114574566.3,0,11.43932305,6.169014085,0.5204196548,132457.4716
403,132056,1004,2040,0,0,1,0,0,-16,112,20,1,1,1,35175.28048,0.0009623269798,1.863531563,3.826691026,16.518688,45.39061853,92.30399203,306.3015956,3.0,5.0,5.0,6.0,8.0,11.0,28.0,0.0,0.0,5.36e-05,0.608314332,1.570796327,1.570796327,3.141592654,1.001966995,3.687808877,5.797716848,25.55902681,161.05321,520.5193367,983277714.4,0,17.24278455,6.09561753,0.3983911069,774036.8959
404,132057,263,530,0,0,1,0,0,-2,0,0,1,1,1,13599.06336,0.007029017845,2.609236749,7.576579217,53.24946139,68.94846822,100.8516008,183.948224,3.0,5.0,6.0,6.5,7.0,8.0,17.0,0.0,0.0,0.0,1.570796327,1.570796327,1.570796327,3.073338503,1.007704031,1.572431361,4.385124103,9.847821451,29.53605552,105.9489371,267353.0643,1,25.65861011,6.045627376,0.5385023096,827.666529
405,132204,260,524,0,0,2,0,0,4,0,0,0,0,1,13358.34124,3.05e-05,0.2243584023,4.45480134,27.66098084,84.58884696,114.1824319,316.1646709,3.0,5.0,6.0,7.0,8.0,9.0,13.0,0.0,0.0,1.570796327,1.570796327,1.570796327,1.570796327,3.141592654,1.018462603,1.566595657,5.4202658,28.74870141,2729.599791,18251.24955,1077571.52,1,25.49301763,6.0,0.8273660042,4359.718765
406,1322464,6253,12506,0,0,1,0,0,0,0,0,1,1,1,9.413086496,2.33e-05,9.33e-05,0.0001549115723,0.0005252068838,0.002619413747,0.003008156487,0.1413719198,4.0,6.0,6.0,6.0,6.0,7.0,19.0,0.0,0.005189025017,0.04106356371,0.1171368733,0.1992812147,0.2319139573,1.570796327,1.000562123,1.2816045,1.689420318,2.651404043,5.074153111,9.169153498,1496.804371,1,0.0007526856306,6.0,0.07942321587,4.38642172
407,132423,1008,2000,0,0,4,0,0,8,0,0,1,1,1,466.0358849,0.04256149018,0.1448156656,0.1787373153,0.2880091352,0.428391459,0.4283932269,1.285179496,4.0,5.0,6.0,6.0,8.0,8.0,12.0,0.0,0.0,0.0006813859277,0.09161212507,1.249413327,1.892327805,1.918651336,1.01074291,1.207106781,1.817062134,2.036078525,2.500583921,3.204755832,6.073883557,1,0.2330179424,5.952380952,0.2841172095,1.780516257
408,132428,1918,3828,0,0,2,0,0,4,0,0,1,1,1,343.9550275,0.0058685841,0.0211052028,0.05188019511,0.1064478817,0.1625639841,0.2214056334,0.750858858,4.0,6.0,6.0,6.0,7.0,7.0,12.0,0.0,0.0,1.8499999999999999e-28,0.05283793083,0.1019453663,1.561105298,1.581696327,1.000965341,1.280347052,2.484928418,2.768221846,4.922056367,5.212409706,42.99377042,1,0.08985241054,5.987486966,0.1274139569,2.677788767
409,132429,368,728,0,0,2,0,0,4,0,0,1,1,1,56.19585548,1.65e-06,0.007825319307,0.02301975,0.1124191798,0.1685779543,0.211724753,2.540688596,4.0,5.0,5.0,6.0,8.0,9.0,34.0,0.0,0.0,2.59e-17,1.570796327,1.570796327,1.570796327,1.570796327,1.001930326,5.292172945,24.68769451,64.12270412,289.8315103,2275.611904,2671.710509,1,0.07719210918,5.934782609,0.5408602737,206.7650691
410,132431,6126,12488,0,0,1,0,0,-118,0,0,1,1,1,4993.795618,9.37e-06,0.1295029122,0.3715313913,0.546093,0.9058347033,1.092186,8.429214,3.0,5.0,6.0,7.0,8.0,8.0,19.0,0.0,0.0,2e-06,0.002806411294,1.570796327,1.570796327,1.974751499,1.000008892,1.64388172,2.526309471,3.342640456,7.737337434,14.72119691,8181855630.0,1,0.3998875415,6.115572968,0.2417317876,657809.9195
411,132433,891,1766,0,0,4,0,0,8,0,0,1,1,1,325.2616637,0.02219088463,0.02509448687,0.0699720896,0.2725989523,0.5056296363,0.6013235836,2.022527835,3.0,5.0,6.0,7.0,7.0,8.0,10.0,0.0,0.0,2.57e-14,0.09237858498,1.570281976,1.570796327,2.267818681,1.000121316,1.209241283,1.463344258,2.42464497,2.585059133,3.062120818,11.35213314,1,0.1841798775,5.946127946,0.2350029938,1.980769779
412,132434,2295,4586,0,0,1,0,0,2,0,0,1,1,1,648.6425232,0.00369604805,0.02971140724,0.056468249,0.1079559832,0.2587832361,0.5752335,5.181923531,3.0,5.0,6.0,7.0,8.0,8.0,13.0,0.0,0.0,0.0,0.1902142361,1.570796327,1.570796327,1.570833263,1.000000005,1.278031804,1.517320568,2.072418394,2.852959233,4.322882601,3768.641608,1,0.1414397129,5.994771242,0.2918667627,3.169162155
413,132435,5741,11466,0,0,4,0,0,8,0,0,1,1,1,740.9710704,0.0017769873,0.02648534186,0.0477489133,0.09700903259,0.1266690522,0.1583238839,0.5006314378,4.0,6.0,6.0,6.0,7.0,7.0,12.0,0.0,0.0001525165275,0.01675334491,0.06431809025,0.175166866,0.4277053759,2.226084638,1.00059077,1.225927092,1.472029307,2.750317557,3.153371417,5.014448052,214.4238666,1,0.06462332727,5.991639087,0.1111272557,2.128898709
414,132436,428,848,0,0,2,0,0,4,0,0,1,1,1,85.66158481,0.01946634779,0.06768073134,0.08006965107,0.1655399171,0.1655414339,0.1655414376,0.1859512445,5.0,5.0,6.0,6.0,8.0,9.0,10.0,0.0,0.0,0.0,0.03896783578,1.570796327,1.570796327,1.570796327,1.000443226,1.562003363,1.603615287,1.603626914,2.514869788,4.055521687,19.38082167,1,0.1010160198,5.943925234,0.3262283363,1.944507167
415,132441,1008,2012,0,0,1,0,0,2,0,0,1,1,1,1848.120821,0.004983091039,0.05980236391,0.2500965499,0.9347806567,2.427032253,5.093666842,20.85374831,3.0,5.0,6.0,6.0,8.0,8.0,12.0,0.0,5.55e-17,0.001267340507,0.04925512247,1.357722647,1.57351122,2.150406292,1.000129841,1.562929934,2.483910177,3.224563074,6.099799436,12.46570435,5998.576131,1,0.9185491157,5.988095238,0.1980276673,27.23999077
416,132444,32,64,0,0,2,0,0,0,0,0,1,1,1,368.68988,0.4142,0.898311,3.395425285,9.264229259,15.83806693,15.83806693,15.83806693,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.7853981634,1.570796327,1.570796327,1.570796327,1.570796327,1.209709608,1.369688863,3.148886228,6.562526478,10.56602526,10.56602526,10.56602526,1,5.760779375,6.0,0.7853981634,4.496814774
417,132446,4232,8464,0,0,2,0,0,0,0,0,1,1,1,924.9636323,0.02368444815,0.04415407651,0.0864637359,0.1643838652,0.2295314937,0.2482028434,0.4717663038,5.0,6.0,6.0,6.0,7.0,7.0,8.0,0.0,5.55e-17,0.01283656755,0.05063523683,0.1861807264,0.2037511259,1.575588692,1.047634699,1.67124063,2.545212712,3.001080537,4.700040321,5.539172143,6.872712267,1,0.1092820927,6.0,0.08025236013,2.523467276
418,132447,1536,3056,0,0,4,0,0,8,0,0,1,1,1,628.4282843,0.04396488224,0.09320687163,0.1109050753,0.1884882789,0.2218099504,0.3809791869,11.65162426,4.0,5.0,6.0,6.0,7.0,7.0,12.0,0.0,0.0,0.0009012120008,0.04940979135,0.07667545967,0.7853856509,1.570796327,1.009503411,1.725989704,2.932048897,3.087333677,5.536195076,5.716317125,6.683054478,1,0.2056375276,5.96875,0.1121342877,2.865511837
419,1324574,8771,17538,0,0,1,0,0,2,0,0,1,1,1,1062.741112,3.78e-05,0.00445717539,0.008362142789,0.04874648286,0.07151230981,0.2529460062,25.07625371,3.0,6.0,6.0,6.0,6.0,7.0,27.0,0.0,0.01864876846,0.05595557337,0.1224713928,0.1963498092,0.2416776335,2.826866564,1.000005374,1.286984963,1.71062275,3.267717886,6.135950974,10.8409071,12342.77106,1,0.06059648262,5.998631855,0.08189893443,7.910048068
420,132536,992,1980,0,0,1,0,0,2,0,0,1,1,1,21551.03812,4.76e-05,0.909593738,4.644871048,5.121731159,13.51296601,55.69590542,207.9077122,3.0,5.0,6.0,7.0,8.0,8.0,31.0,0.0,4.27e-05,0.1195453202,0.1256555162,0.4507484769,0.6273900084,1.956949442,1.008330247,1.313310489,1.353762627,4.29939866,17.48124923,34.35383753,933472673.1,1,10.88436269,5.987903226,0.1754621565,880164.5229
